0	0	48	16	0	0	50	42	0	0	24	48	41	69	0	0	46	25	35	37	42	21	0	0	27	40	11	41	0	0	43	30	0	0	52	45	44	29	44	15	33	35	36	41	26	19	0	0	50	23	0	0	47	22	49	37	0	0	45	36	32	44	23	13	0	0	30	49	55	22	36	40	37	42	7	35	0	0	37	59	37	22	28	45	34	35	0	0	31	43	55	42	48	63	37	30	31	44	14	59	0	0	0	0	0	0	30	45	0	0	0	0	0	0	43	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	33	39	33	34	0	0	54	22	44	24	29	36	53	37	31	36	0	0	0	0	28	47	0	0	30	41	0	0	44	35	43	46	30	29	56	37	28	31	48	29	0	0	49	49	50	24	32	41	31	46	44	34	0	0	32	54	0	0	33	47	0	0
0	0	48	23	0	0	48	42	0	0	24	48	41	69	0	0	46	25	36	27	43	22	0	0	27	40	7	49	0	0	42	30	0	0	52	45	40	29	40	15	34	35	36	41	23	18	0	0	50	23	0	0	46	21	49	37	0	0	45	36	32	44	22	13	0	0	30	49	52	21	36	40	37	42	0	0	0	0	37	59	37	22	28	45	34	35	0	0	35	43	55	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	33	39	33	34	0	0	53	21	44	24	30	34	53	37	31	36	0	0	0	0	28	47	0	0	30	41	0	0	43	35	43	46	33	32	56	37	28	31	48	29	0	0	49	49	45	17	32	41	29	46	49	34	0	0	33	54	0	0	33	47	0	0
0	0	48	23	0	0	49	42	0	0	24	48	41	69	0	0	46	25	39	31	45	21	0	0	27	40	0	0	0	0	45	30	0	0	52	45	44	29	43	15	32	35	36	41	18	18	0	0	50	23	0	0	50	22	49	37	0	0	45	36	32	44	23	13	0	0	30	49	55	22	36	40	37	42	0	0	0	0	37	59	36	22	28	45	34	35	0	0	31	43	55	42	37	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	27	27	33	34	0	0	54	22	44	24	35	39	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	42	35	43	46	31	26	56	37	28	31	50	29	0	0	49	49	42	18	32	41	28	46	49	34	0	0	31	54	0	0	33	47	0	0
0	0	48	16	0	0	51	42	0	0	24	48	41	69	0	0	46	25	39	31	42	22	0	0	27	40	0	0	0	0	43	30	0	0	52	45	40	29	44	15	33	35	36	41	8	11	0	0	50	23	0	0	47	21	49	37	0	0	45	36	32	44	23	13	0	0	30	49	52	21	36	40	37	42	0	0	0	0	37	59	37	22	28	45	34	35	0	0	35	43	55	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	43	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	36	30	33	34	0	0	52	21	44	24	35	32	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	44	35	43	46	30	18	56	37	28	31	48	29	0	0	49	49	52	18	32	41	31	46	49	34	0	0	32	54	0	0	33	47	0	0
0	0	48	23	0	0	52	42	0	0	24	48	41	69	0	0	46	25	39	31	43	21	0	0	27	40	0	0	0	0	42	30	0	0	52	45	44	29	40	15	34	35	36	41	0	0	0	0	50	23	0	0	46	22	49	37	0	0	45	36	32	44	22	13	0	0	30	49	55	22	36	40	37	42	0	0	0	0	37	59	37	22	28	59	34	35	0	0	31	43	56	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	42	29	33	34	0	0	54	22	44	24	30	29	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	43	35	43	46	37	10	56	37	28	31	49	29	0	0	49	49	44	10	32	41	29	46	49	34	0	0	33	54	0	0	33	47	0	0
0	0	48	23	0	0	48	42	0	0	24	48	41	69	0	0	46	25	39	31	45	22	0	0	27	40	0	0	0	0	45	30	0	0	52	45	40	29	43	15	32	35	36	41	0	0	0	0	50	23	0	0	50	21	49	37	0	0	45	36	32	44	23	13	0	0	30	49	52	21	36	40	37	42	0	0	0	0	37	59	36	22	28	50	34	35	0	0	35	43	58	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	33	29	33	34	0	0	52	21	44	24	39	31	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	42	35	43	46	29	0	56	37	28	31	50	29	0	0	49	49	26	0	32	41	28	46	49	34	0	0	31	54	0	0	33	47	0	0
0	0	48	16	0	0	49	42	0	0	24	49	41	69	0	0	46	25	39	31	43	21	0	0	26	40	0	0	0	0	43	30	0	0	52	45	44	29	44	15	33	35	36	41	0	0	0	0	50	23	0	0	47	22	49	37	0	0	45	36	32	44	23	13	0	0	30	49	55	22	36	40	37	42	0	0	0	0	37	59	37	21	28	50	34	35	0	0	36	43	57	42	37	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	43	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	39	30	33	34	0	0	54	22	44	24	37	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	44	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	31	46	49	34	0	0	32	54	0	0	33	47	0	0
0	0	48	23	0	0	48	42	0	0	24	49	41	69	0	0	46	25	39	31	45	22	0	0	27	40	0	0	0	0	42	30	0	0	52	45	40	29	40	15	34	35	36	41	0	0	0	0	50	23	0	0	46	21	49	37	0	0	45	36	32	44	22	13	0	0	30	49	52	21	36	40	37	42	0	0	0	0	37	59	33	21	28	50	34	35	0	0	35	43	54	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	39	29	33	34	0	0	52	21	44	24	39	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	43	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	29	46	49	34	0	0	33	54	0	0	33	47	0	0
0	0	48	23	0	0	48	42	0	0	24	49	41	69	0	0	46	25	39	31	42	21	0	0	27	40	0	0	0	0	45	30	0	0	52	45	44	29	43	15	32	35	36	41	0	0	0	0	50	23	0	0	50	22	49	41	0	0	45	36	32	44	23	13	0	0	30	49	55	22	36	40	37	42	0	0	0	0	37	59	37	21	28	50	34	35	0	0	31	43	55	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	38	30	33	34	0	0	54	22	44	24	36	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	42	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	28	46	49	34	0	0	31	54	0	0	33	47	0	0
0	0	48	16	0	0	49	42	0	0	24	49	41	69	0	0	46	25	39	31	43	22	0	0	26	40	0	0	0	0	45	30	0	0	52	45	40	29	44	15	33	35	36	41	0	0	0	0	50	23	0	0	47	21	49	46	0	0	45	36	32	44	23	13	0	0	30	49	52	21	36	40	37	42	0	0	0	0	37	59	37	21	28	59	34	35	0	0	35	43	55	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	43	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	39	29	33	34	0	0	52	21	44	24	40	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	44	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	31	46	49	34	0	0	32	54	0	0	33	47	0	0
0	0	48	23	0	0	48	42	0	0	42	29	41	69	0	0	46	25	39	31	45	21	0	0	28	40	0	0	0	0	43	30	0	0	52	45	44	29	40	15	34	35	36	41	0	0	0	0	50	23	0	0	46	22	49	42	0	0	45	36	32	44	22	13	0	0	30	49	55	22	36	40	37	42	0	0	0	0	37	59	33	21	28	50	34	35	0	0	31	43	55	42	37	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	39	30	33	34	0	0	54	22	44	24	40	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	43	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	29	46	49	34	0	0	33	54	0	0	33	47	0	0
0	0	48	23	0	0	52	42	0	0	42	48	41	69	0	0	46	25	39	31	42	22	0	0	25	40	0	0	0	0	45	30	0	0	52	45	40	29	43	15	32	35	36	41	0	0	0	0	50	23	0	0	50	21	49	39	0	0	45	36	32	44	23	13	0	0	30	40	52	21	36	40	37	42	0	0	0	0	37	59	37	21	28	50	34	35	0	0	35	43	55	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	38	29	33	34	0	0	52	21	44	24	40	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	42	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	28	46	49	34	0	0	31	54	0	0	33	47	0	0
0	0	48	16	0	0	48	42	0	0	24	48	41	69	0	0	46	25	39	31	43	21	0	0	25	40	0	0	0	0	43	30	0	0	52	45	44	29	44	15	33	35	36	41	0	0	0	0	50	23	0	0	47	22	50	28	0	0	45	36	32	44	23	13	0	0	30	49	55	22	36	40	37	42	0	0	0	0	37	59	37	21	28	50	34	35	0	0	31	43	58	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	43	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	39	30	33	34	0	0	51	22	44	24	40	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	44	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	30	46	49	34	0	0	32	54	0	0	33	47	0	0
0	0	48	23	0	0	49	42	0	0	24	48	41	69	0	0	46	25	39	28	40	16	0	0	25	40	0	0	0	0	42	30	0	0	52	45	40	29	40	15	34	35	36	41	0	0	0	0	50	23	0	0	46	21	53	26	0	0	45	36	32	44	22	13	0	0	30	49	52	21	36	40	37	42	0	0	0	0	37	59	33	21	28	50	34	35	0	0	35	43	60	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	39	29	33	34	0	0	54	21	44	24	40	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	43	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	28	46	49	34	0	0	33	54	0	0	33	47	0	0
0	0	48	23	0	0	48	42	0	0	24	48	41	69	0	0	46	25	39	29	40	10	0	0	25	40	0	0	0	0	45	30	0	0	52	45	44	29	43	15	32	35	36	41	0	0	0	0	50	23	0	0	50	22	46	31	0	0	45	36	32	44	23	13	0	0	30	49	55	22	36	40	37	42	0	0	0	0	37	59	37	21	28	59	34	35	0	0	31	43	59	42	37	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	49	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	38	30	33	34	0	0	56	22	44	24	40	30	53	37	31	36	0	0	0	0	28	47	0	0	0	0	0	0	42	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	31	46	49	34	0	0	31	54	0	0	33	47	0	0
0	0	48	16	0	0	49	42	0	0	24	48	41	69	0	0	46	25	39	29	39	0	0	0	25	40	0	0	0	0	43	30	0	0	52	45	40	29	44	15	33	35	36	41	0	0	0	0	50	23	0	0	47	21	45	23	0	0	45	36	32	44	23	13	0	0	30	49	52	21	36	40	37	42	0	0	0	0	37	59	37	21	28	50	34	35	0	0	35	43	61	42	48	63	37	30	31	44	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0	43	40	20	45	43	26	40	58	37	33	33	32	54	35	36	37	39	40	46	41	48	47	51	47	39	29	33	34	0	0	55	21	44	24	40	30	53	37	49	36	0	0	0	0	28	47	0	0	0	0	0	0	44	35	43	46	0	0	56	37	28	31	50	29	0	0	49	49	0	0	32	41	29	46	49	34	0	0	32	54	0	0	33	47	0	0
